"Date","Close","Open","High","Low","% var."
"21.04.2011","1,4552","1,4520","1,4650","1,4504","0,23"
"20.04.2011","1,4518","1,4337","1,4546","1,4325","1,26"
"19.04.2011","1,4337","1,4224","1,4354","1,4204","0,72"
"18.04.2011","1,4234","1,4419","1,4422","1,4157","-1,37"
"15.04.2011","1,4432","1,4488","1,4507","1,4392","-0,39"
"14.04.2011","1,4489","1,4441","1,4516","1,4363","0,33"
"13.04.2011","1,4441","1,4477","1,4521","1,4411","-0,25"
"12.04.2011","1,4477","1,4432","1,4520","1,4375","0,29"
"11.04.2011","1,4435","1,4454","1,4484","1,4417","-0,32"
"08.04.2011","1,4481","1,4304","1,4491","1,4292","1,24"
"07.04.2011","1,4304","1,4335","1,4346","1,4243","-0,20"
"06.04.2011","1,4333","1,4217","1,4351","1,4209","0,77"
"05.04.2011","1,4223","1,4220","1,4248","1,4152","0,01"
"04.04.2011","1,4222","1,4226","1,4272","1,4194","-0,06"
"01.04.2011","1,4231","1,4174","1,4248","1,4062","0,45"
"31.03.2011","1,4167","1,4129","1,4234","1,4114","0,28"
"30.03.2011","1,4127","1,4112","1,4148","1,4051","0,11"
"29.03.2011","1,4111","1,4081","1,4151","1,4047","0,18"
"28.03.2011","1,4085","1,4046","1,4116","1,4020","0,01"
"25.03.2011","1,4084","1,4171","1,4196","1,4055","-0,64"
"24.03.2011","1,4175","1,4091","1,4223","1,4051","0,65"
"23.03.2011","1,4083","1,4198","1,4217","1,4078","-0,84"
"22.03.2011","1,4202","1,4219","1,4249","1,4173","-0,18"
"21.03.2011","1,4227","1,4182","1,4241","1,4138","0,34"
"18.03.2011","1,4179","1,4017","1,4187","1,3981","1,12"
"17.03.2011","1,4022","1,3906","1,4053","1,3869","0,86"
"16.03.2011","1,3903","1,3998","1,4002","1,3865","-0,66"
"15.03.2011","1,3996","1,3986","1,4013","1,3853","0,04"
"14.03.2011","1,3990","1,3962","1,4003","1,3902","0,58"
"11.03.2011","1,3910","1,3798","1,3916","1,3752","0,84"
"10.03.2011","1,3794","1,3906","1,3927","1,3775","-0,82"
"09.03.2011","1,3908","1,3904","1,3943","1,3854","0,03"
"08.03.2011","1,3904","1,3972","1,3994","1,3861","-0,49"
"07.03.2011","1,3973","1,3996","1,4038","1,3952","-0,09"
"04.03.2011","1,3985","1,3968","1,4009","1,3939","0,14"
"03.03.2011","1,3966","1,3868","1,3974","1,3833","0,74"
"02.03.2011","1,3864","1,3775","1,3889","1,3742","0,64"
"01.03.2011","1,3776","1,3803","1,3855","1,3762","-0,19"
"28.02.2011","1,3802","1,3757","1,3856","1,3710","0,37"
"25.02.2011","1,3751","1,3797","1,3838","1,3722","-0,38"
"24.02.2011","1,3804","1,3747","1,3821","1,3702","0,41"
"23.02.2011","1,3747","1,3659","1,3788","1,3646","0,68"
"22.02.2011","1,3654","1,3677","1,3704","1,3525","-0,17"
"21.02.2011","1,3677","1,3703","1,3719","1,3646","-0,15"
"18.02.2011","1,3697","1,3609","1,3718","1,3548","0,70"
"17.02.2011","1,3602","1,3568","1,3620","1,3534","0,25"
"16.02.2011","1,3568","1,3488","1,3591","1,3461","0,58"
"15.02.2011","1,3490","1,3488","1,3553","1,3459","0,03"
"14.02.2011","1,3486","1,3510","1,3562","1,3429","-0,46"
"11.02.2011","1,3549","1,3599","1,3624","1,3498","-0,34"
"10.02.2011","1,3595","1,3729","1,3737","1,3577","-0,99"
"09.02.2011","1,3731","1,3625","1,3745","1,3607","0,71"
"08.02.2011","1,3634","1,3582","1,3690","1,3571","0,34"
"07.02.2011","1,3588","1,3563","1,3628","1,3508","0,01"
"04.02.2011","1,3586","1,3639","1,3679","1,3542","-0,34"
"03.02.2011","1,3632","1,3813","1,3828","1,3611","-1,25"
"02.02.2011","1,3805","1,3830","1,3863","1,3767","-0,21"
"01.02.2011","1,3834","1,3685","1,3845","1,3685","1,08"
"31.01.2011","1,3686","1,3599","1,3740","1,3568","0,54"
"28.01.2011","1,3613","1,3733","1,3746","1,3580","-0,83"
"27.01.2011","1,3727","1,3710","1,3760","1,3636","0,21"
"26.01.2011","1,3698","1,3686","1,3722","1,3642","0,06"
"25.01.2011","1,3690","1,3638","1,3704","1,3571","0,34"
"24.01.2011","1,3643","1,3638","1,3687","1,3537","0,18"
"21.01.2011","1,3618","1,3475","1,3629","1,3448","1,04"
"20.01.2011","1,3478","1,3476","1,3524","1,3395","0,07"
"19.01.2011","1,3469","1,3389","1,3541","1,3369","0,66"
"18.01.2011","1,3381","1,3292","1,3467","1,3252","0,65"
"17.01.2011","1,3294","1,3383","1,3389","1,3245","-0,62"
"14.01.2011","1,3377","1,3363","1,3458","1,3313","0,17"
"13.01.2011","1,3354","1,3129","1,3384","1,3087","1,65"
"12.01.2011","1,3137","1,2972","1,3146","1,2961","1,23"
"11.01.2011","1,2978","1,2950","1,2995","1,2905","0,26"
"10.01.2011","1,2944","1,2883","1,2967","1,2874","0,19"
"07.01.2011","1,2919","1,3005","1,3023","1,2906","-0,63"
"06.01.2011","1,3001","1,3146","1,3171","1,2995","-1,15"
"05.01.2011","1,3152","1,3304","1,3325","1,3123","-1,14"
"04.01.2011","1,3304","1,3358","1,3436","1,3291","-0,37"
"03.01.2011","1,3354","1,3348","1,3397","1,3251","-0,19"
"31.12.2010","1,3379","1,3290","1,3427","1,3283","0,72"
"30.12.2010","1,3283","1,3225","1,3316","1,3212","0,45"
"29.12.2010","1,3224","1,3116","1,3239","1,3082","0,79"
"28.12.2010","1,3120","1,3166","1,3277","1,3094","-0,31"
"27.12.2010","1,3161","1,3115","1,3171","1,3072","0,33"
"24.12.2010","1,3118","1,3117","1,3151","1,3095","-0,02"
"23.12.2010","1,3120","1,3096","1,3154","1,3054","0,15"
"22.12.2010","1,3100","1,3095","1,3182","1,3076","0,03"
"21.12.2010","1,3096","1,3127","1,3203","1,3072","-0,19"
"20.12.2010","1,3121","1,3182","1,3190","1,3095","-0,46"
"17.12.2010","1,3182","1,3239","1,3361","1,3133","-0,43"
"16.12.2010","1,3239","1,3213","1,3268","1,3180","0,20"
"15.12.2010","1,3213","1,3383","1,3384","1,3209","-1,28"
"14.12.2010","1,3384","1,3388","1,3498","1,3361","-0,05"
"13.12.2010","1,3391","1,3207","1,3435","1,3182","1,19"
"10.12.2010","1,3234","1,3237","1,3283","1,3178","-0,08"
"09.12.2010","1,3245","1,3264","1,3325","1,3165","-0,11"
"08.12.2010","1,3259","1,3263","1,3283","1,3180","-0,04"
"07.12.2010","1,3264","1,3304","1,3401","1,3260","-0,32"
"06.12.2010","1,3306","1,3382","1,3422","1,3243","-0,81"
"03.12.2010","1,3415","1,3222","1,3418","1,3192","1,42"
"02.12.2010","1,3227","1,3137","1,3250","1,3059","0,64"
"01.12.2010","1,3143","1,2985","1,3181","1,2970","1,26"
"30.11.2010","1,2980","1,3124","1,3152","1,2967","-1,07"
"29.11.2010","1,3121","1,3287","1,3304","1,3064","-0,92"
"26.11.2010","1,3243","1,3355","1,3368","1,3199","-0,90"
"25.11.2010","1,3363","1,3333","1,3388","1,3287","0,23"
"24.11.2010","1,3332","1,3367","1,3424","1,3284","-0,31"
"23.11.2010","1,3373","1,3619","1,3634","1,3361","-1,86"
"22.11.2010","1,3626","1,3714","1,3786","1,3575","-0,45"
"19.11.2010","1,3687","1,3647","1,3733","1,3609","0,31"
"18.11.2010","1,3645","1,3527","1,3668","1,3525","0,93"
"17.11.2010","1,3519","1,3487","1,3566","1,3458","0,19"
"16.11.2010","1,3493","1,3587","1,3655","1,3447","-0,68"
"15.11.2010","1,3586","1,3712","1,3752","1,3565","-0,78"
"12.11.2010","1,3693","1,3666","1,3779","1,3573","0,26"
"11.11.2010","1,3658","1,3784","1,3823","1,3637","-0,91"
"10.11.2010","1,3784","1,3777","1,3828","1,3672","0,04"
"09.11.2010","1,3779","1,3920","1,3975","1,3750","-1,02"
"08.11.2010","1,3921","1,4051","1,4085","1,3886","-0,81"
"05.11.2010","1,4034","1,4216","1,4250","1,4025","-1,17"
"04.11.2010","1,4200","1,4139","1,4284","1,4103","0,39"
"03.11.2010","1,4145","1,4038","1,4177","1,3991","0,75"
"02.11.2010","1,4040","1,3897","1,4061","1,3881","1,07"
"01.11.2010","1,3891","1,3963","1,4013","1,3862","-0,42"
"29.10.2010","1,3950","1,3927","1,3954","1,3806","0,13"
"28.10.2010","1,3932","1,3761","1,3946","1,3757","1,18"
"27.10.2010","1,3769","1,3859","1,3878","1,3733","-0,66"
"26.10.2010","1,3861","1,3966","1,3984","1,3825","-0,75"
"25.10.2010","1,3966","1,3958","1,4083","1,3935","0,10"
"22.10.2010","1,3952","1,3924","1,3976","1,3858","0,23"
"21.10.2010","1,3920","1,3960","1,4051","1,3870","-0,34"
"20.10.2010","1,3967","1,3731","1,3994","1,3699","1,69"
"19.10.2010","1,3735","1,3951","1,4006","1,3714","-1,53"
"18.10.2010","1,3948","1,3977","1,4000","1,3832","-0,22"
"15.10.2010","1,3979","1,4078","1,4160","1,3938","-0,72"
"14.10.2010","1,4081","1,3958","1,4124","1,3955","0,85"
"13.10.2010","1,3963","1,3915","1,4002","1,3910","0,27"
"12.10.2010","1,3925","1,3874","1,3933","1,3773","0,37"
"11.10.2010","1,3874","1,3994","1,4013","1,3866","-0,49"
"08.10.2010","1,3943","1,3921","1,3986","1,3836","0,11"
"07.10.2010","1,3927","1,3929","1,4028","1,3855","-0,07"
"06.10.2010","1,3937","1,3836","1,3948","1,3798","0,74"
"05.10.2010","1,3834","1,3679","1,3861","1,3636","1,11"
"04.10.2010","1,3682","1,3792","1,3793","1,3666","-0,80"
"01.10.2010","1,3792","1,3632","1,3796","1,3620","1,17"
"30.09.2010","1,3633","1,3626","1,3686","1,3561","0,03"
"29.09.2010","1,3629","1,3579","1,3648","1,3565","0,35"
"28.09.2010","1,3582","1,3445","1,3598","1,3382","0,93"
"27.09.2010","1,3457","1,3482","1,3509","1,3426","-0,25"
"24.09.2010","1,3491","1,3315","1,3498","1,3287","1,34"
"23.09.2010","1,3312","1,3394","1,3415","1,3304","-0,66"
"22.09.2010","1,3400","1,3253","1,3441","1,3246","1,12"
"21.09.2010","1,3252","1,3062","1,3282","1,3056","1,42"
"20.09.2010","1,3066","1,3053","1,3121","1,3026","0,14"
"17.09.2010","1,3048","1,3081","1,3162","1,3019","-0,21"
"16.09.2010","1,3076","1,3012","1,3119","1,2976","0,55"
"15.09.2010","1,3005","1,2993","1,3037","1,2954","0,07"
"14.09.2010","1,2996","1,2878","1,3034","1,2827","0,90"
"13.09.2010","1,2880","1,2708","1,2894","1,2703","1,58"
"10.09.2010","1,2680","1,2699","1,2750","1,2645","-0,11"
"09.09.2010","1,2694","1,2721","1,2767","1,2662","-0,23"
"08.09.2010","1,2723","1,2686","1,2766","1,2661","0,32"
"07.09.2010","1,2683","1,2873","1,2877","1,2676","-1,48"
"06.09.2010","1,2873","1,2889","1,2920","1,2865","-0,18"
"03.09.2010","1,2896","1,2829","1,2900","1,2810","0,55"
"02.09.2010","1,2826","1,2799","1,2849","1,2776","0,11"
"01.09.2010","1,2812","1,2686","1,2856","1,2662","0,99"
"31.08.2010","1,2687","1,2664","1,2744","1,2624","0,18"
"30.08.2010","1,2664","1,2766","1,2770","1,2658","-0,79"
"27.08.2010","1,2765","1,2716","1,2781","1,2679","0,35"
"26.08.2010","1,2720","1,2660","1,2765","1,2649","0,49"
"25.08.2010","1,2658","1,2631","1,2726","1,2604","0,26"
"24.08.2010","1,2625","1,2650","1,2719","1,2585","-0,26"
"23.08.2010","1,2658","1,2704","1,2731","1,2645","-0,39"
"20.08.2010","1,2708","1,2821","1,2835","1,2664","-0,88"
"19.08.2010","1,2821","1,2855","1,2903","1,2771","-0,28"
"18.08.2010","1,2857","1,2881","1,2925","1,2823","-0,19"
"17.08.2010","1,2881","1,2824","1,2917","1,2804","0,43"
"16.08.2010","1,2826","1,2761","1,2874","1,2736","0,58"
"13.08.2010","1,2752","1,2830","1,2909","1,2750","-0,56"
"12.08.2010","1,2824","1,2846","1,2933","1,2780","-0,07"
"11.08.2010","1,2833","1,3176","1,3191","1,2829","-2,62"
"10.08.2010","1,3178","1,3222","1,3235","1,3072","-0,43"
"09.08.2010","1,3235","1,3292","1,3310","1,3216","-0,38"
"06.08.2010","1,3285","1,3185","1,3336","1,3158","0,70"
"05.08.2010","1,3192","1,3153","1,3235","1,3118","0,24"
"04.08.2010","1,3160","1,3229","1,3241","1,3132","-0,51"
"03.08.2010","1,3228","1,3181","1,3263","1,3145","0,35"
"02.08.2010","1,3182","1,3062","1,3197","1,3053","1,03"
"30.07.2010","1,3048","1,3081","1,3096","1,2981","-0,24"
"29.07.2010","1,3079","1,2990","1,3108","1,2980","0,66"
"28.07.2010","1,2993","1,3002","1,3042","1,2965","-0,02"
"27.07.2010","1,2995","1,2990","1,3047","1,2951","0,00"
"26.07.2010","1,2995","1,2900","1,3005","1,2875","0,68"
"23.07.2010","1,2907","1,2887","1,2970","1,2794","0,12"
"22.07.2010","1,2891","1,2753","1,2932","1,2738","1,05"
"21.07.2010","1,2757","1,2881","1,2914","1,2731","-1,00"
"20.07.2010","1,2886","1,2948","1,3030","1,2840","-0,42"
"19.07.2010","1,2940","1,2893","1,2992","1,2868","0,05"
"16.07.2010","1,2933","1,2930","1,3010","1,2891","-0,05"
"15.07.2010","1,2939","1,2741","1,2956","1,2708","1,55"
"14.07.2010","1,2741","1,2723","1,2779","1,2681","0,10"
"13.07.2010","1,2728","1,2590","1,2739","1,2522","1,10"
"12.07.2010","1,2590","1,2639","1,2647","1,2548","-0,37"
"09.07.2010","1,2637","1,2698","1,2725","1,2608","-0,45"
"08.07.2010","1,2694","1,2633","1,2712","1,2620","0,47"
"07.07.2010","1,2635","1,2628","1,2666","1,2553","0,09"
"06.07.2010","1,2624","1,2538","1,2664","1,2479","0,67"
"05.07.2010","1,2540","1,2557","1,2565","1,2508","-0,18"
"02.07.2010","1,2563","1,2517","1,2616","1,2483","0,35"
"01.07.2010","1,2519","1,2235","1,2540","1,2193","2,31"
"30.06.2010","1,2236","1,2185","1,2306","1,2166","0,44"
"29.06.2010","1,2182","1,2277","1,2293","1,2152","-0,79"
"28.06.2010","1,2279","1,2372","1,2399","1,2264","-0,79"
"25.06.2010","1,2377","1,2330","1,2398","1,2253","0,35"
"24.06.2010","1,2334","1,2317","1,2388","1,2260","0,15"
"23.06.2010","1,2315","1,2264","1,2346","1,2209","0,38"
"22.06.2010","1,2268","1,2322","1,2355","1,2250","-0,32"
"21.06.2010","1,2308","1,2439","1,2469","1,2303","-0,64"
"18.06.2010","1,2387","1,2384","1,2419","1,2354","0,06"
"17.06.2010","1,2380","1,2299","1,2414","1,2243","0,58"
"16.06.2010","1,2308","1,2322","1,2357","1,2256","-0,13"
"15.06.2010","1,2324","1,2213","1,2350","1,2164","0,87"
"14.06.2010","1,2218","1,2125","1,2300","1,2115","0,87"
"11.06.2010","1,2113","1,2109","1,2155","1,2046","0,03"
"10.06.2010","1,2109","1,1981","1,2143","1,1955","1,03"
"09.06.2010","1,1986","1,1970","1,2076","1,1923","0,09"
"08.06.2010","1,1975","1,1919","1,2011","1,1901","0,50"
"07.06.2010","1,1915","1,1946","1,1992","1,1876","-0,51"
"04.06.2010","1,1976","1,2165","1,2218","1,1956","-1,49"
"03.06.2010","1,2157","1,2247","1,2327","1,2151","-0,77"
"02.06.2010","1,2251","1,2207","1,2277","1,2174","0,20"
"01.06.2010","1,2227","1,2305","1,2355","1,2111","-0,64"
"31.05.2010","1,2306","1,2273","1,2334","1,2264","0,29"
"28.05.2010","1,2270","1,2363","1,2455","1,2266","-0,80"
"27.05.2010","1,2369","1,2157","1,2395","1,2153","1,65"
"26.05.2010","1,2168","1,2373","1,2376","1,2164","-1,59"
"25.05.2010","1,2365","1,2344","1,2372","1,2172","0,10"
"24.05.2010","1,2353","1,2546","1,2561","1,2344","-1,75"
"21.05.2010","1,2573","1,2468","1,2675","1,2461","0,84"
"20.05.2010","1,2468","1,2429","1,2601","1,2298","0,31"
"19.05.2010","1,2429","1,2183","1,2434","1,2144","2,02"
"18.05.2010","1,2183","1,2395","1,2447","1,2163","-1,71"
"17.05.2010","1,2395","1,2351","1,2416","1,2235","0,26"
"14.05.2010","1,2363","1,2524","1,2578","1,2355","-1,33"
"13.05.2010","1,2530","1,2631","1,2686","1,2518","-0,73"
"12.05.2010","1,2622","1,2639","1,2740","1,2603","-0,26"
"11.05.2010","1,2655","1,2791","1,2804","1,2652","-0,99"
"10.05.2010","1,2782","1,2933","1,3094","1,2758","0,16"
"07.05.2010","1,2762","1,2633","1,2800","1,2588","0,84"
"06.05.2010","1,2656","1,2824","1,2856","1,2521","-1,23"
"05.05.2010","1,2814","1,2968","1,2998","1,2789","-1,29"
"04.05.2010","1,2982","1,3192","1,3215","1,2976","-1,61"
"03.05.2010","1,3194","1,3342","1,3342","1,3154","-0,78"
"30.04.2010","1,3298","1,3245","1,3345","1,3226","0,55"
"29.04.2010","1,3225","1,3204","1,3281","1,3183","0,08"
"28.04.2010","1,3214","1,3156","1,3271","1,3115","0,37"
"27.04.2010","1,3165","1,3396","1,3415","1,3159","-1,73"
"26.04.2010","1,3397","1,3346","1,3398","1,3289","0,08"
"23.04.2010","1,3386","1,3286","1,3403","1,3202","0,70"
"22.04.2010","1,3293","1,3385","1,3422","1,3258","-0,70"
"21.04.2010","1,3387","1,3437","1,3448","1,3357","-0,38"
"20.04.2010","1,3438","1,3490","1,3524","1,3427","-0,35"
"19.04.2010","1,3485","1,3478","1,3498","1,3413","-0,10"
"16.04.2010","1,3499","1,3580","1,3584","1,3473","-0,60"
"15.04.2010","1,3580","1,3653","1,3668","1,3518","-0,53"
"14.04.2010","1,3653","1,3617","1,3679","1,3596","0,34"
"13.04.2010","1,3607","1,3584","1,3627","1,3545","0,15"
"12.04.2010","1,3586","1,3622","1,3693","1,3563","0,64"
"09.04.2010","1,3499","1,3360","1,3503","1,3341","1,04"
"08.04.2010","1,3360","1,3337","1,3368","1,3280","0,15"
"07.04.2010","1,3340","1,3396","1,3409","1,3323","-0,44"
"06.04.2010","1,3399","1,3483","1,3497","1,3354","-0,65"
"05.04.2010","1,3486","1,3491","1,3541","1,3461","-0,13"
"02.04.2010","1,3504","1,3584","1,3593","1,3474","-0,57"
"01.04.2010","1,3582","1,3510","1,3592","1,3457","0,52"
"31.03.2010","1,3512","1,3415","1,3550","1,3384","0,74"
"30.03.2010","1,3413","1,3479","1,3540","1,3394","-0,48"
"29.03.2010","1,3478","1,3488","1,3508","1,3418","0,48"
"26.03.2010","1,3413","1,3280","1,3428","1,3268","1,01"
"25.03.2010","1,3279","1,3316","1,3386","1,3266","-0,26"
"24.03.2010","1,3314","1,3495","1,3502","1,3304","-1,38"
"23.03.2010","1,3500","1,3563","1,3571","1,3474","-0,41"
"22.03.2010","1,3556","1,3525","1,3569","1,3462","0,16"
"19.03.2010","1,3534","1,3607","1,3629","1,3502","-0,54"
"18.03.2010","1,3607","1,3732","1,3743","1,3583","-0,95"
"17.03.2010","1,3738","1,3770","1,3818","1,3725","-0,25"
"16.03.2010","1,3772","1,3677","1,3786","1,3657","0,70"
"15.03.2010","1,3676","1,3777","1,3779","1,3639","-0,63"
"12.03.2010","1,3763","1,3678","1,3798","1,3668","0,61"
"11.03.2010","1,3679","1,3656","1,3689","1,3618","0,14"
"10.03.2010","1,3660","1,3600","1,3680","1,3543","0,43"
"09.03.2010","1,3601","1,3630","1,3636","1,3535","-0,21"
"08.03.2010","1,3630","1,3632","1,3706","1,3607","0,06"
"05.03.2010","1,3622","1,3581","1,3630","1,3527","0,31"
"04.03.2010","1,3580","1,3695","1,3714","1,3550","-0,88"
"03.03.2010","1,3700","1,3616","1,3738","1,3592","0,70"
"02.03.2010","1,3605","1,3557","1,3623","1,3433","0,32"
"01.03.2010","1,3561","1,3624","1,3657","1,3458","-0,48"
"26.02.2010","1,3626","1,3548","1,3685","1,3531","0,52"
"25.02.2010","1,3556","1,3536","1,3572","1,3451","0,18"
"24.02.2010","1,3531","1,3510","1,3627","1,3501","0,19"
"23.02.2010","1,3506","1,3592","1,3693","1,3495","-0,68"
"22.02.2010","1,3598","1,3636","1,3653","1,3571","-0,12"
"19.02.2010","1,3615","1,3529","1,3619","1,3443","-0,01"
"18.02.2010","1,3617","1,3606","1,3656","1,3539","0,08"
"17.02.2010","1,3606","1,3765","1,3790","1,3585","-1,18"
"16.02.2010","1,3769","1,3596","1,3779","1,3588","1,25"
"15.02.2010","1,3599","1,3614","1,3636","1,3579","-0,14"
"12.02.2010","1,3618","1,3694","1,3699","1,3532","-0,47"
"11.02.2010","1,3682","1,3732","1,3802","1,3594","-0,33"
"10.02.2010","1,3727","1,3792","1,3816","1,3676","-0,46"
"09.02.2010","1,3790","1,3651","1,3840","1,3642","1,00"
"08.02.2010","1,3653","1,3664","1,3714","1,3620","-0,08"
"05.02.2010","1,3664","1,3729","1,3748","1,3586","-0,52"
"04.02.2010","1,3736","1,3890","1,3905","1,3727","-1,17"
"03.02.2010","1,3899","1,3963","1,4026","1,3889","-0,46"
"02.02.2010","1,3963","1,3931","1,3977","1,3887","0,24"
"01.02.2010","1,3929","1,3864","1,3939","1,3851","0,47"
"29.01.2010","1,3864","1,3973","1,3990","1,3861","-0,71"
"28.01.2010","1,3963","1,4021","1,4053","1,3936","-0,40"
"27.01.2010","1,4019","1,4075","1,4098","1,3994","-0,40"
"26.01.2010","1,4076","1,4150","1,4181","1,4042","-0,54"
"25.01.2010","1,4152","1,4161","1,4199","1,4128","0,10"
"22.01.2010","1,4138","1,4080","1,4182","1,4065","0,33"
"21.01.2010","1,4091","1,4106","1,4144","1,4026","-0,07"
"20.01.2010","1,4101","1,4291","1,4297","1,4078","-1,40"
"19.01.2010","1,4301","1,4385","1,4415","1,4251","-0,59"
"18.01.2010","1,4386","1,4340","1,4403","1,4334","0,01"
"15.01.2010","1,4385","1,4504","1,4514","1,4338","-0,81"
"14.01.2010","1,4503","1,4510","1,4556","1,4446","-0,06"
"13.01.2010","1,4512","1,4484","1,4584","1,4456","0,12"
"12.01.2010","1,4495","1,4514","1,4548","1,4453","-0,13"
"11.01.2010","1,4514","1,4432","1,4558","1,4407","0,70"
"08.01.2010","1,4413","1,4320","1,4440","1,4263","0,66"
"07.01.2010","1,4318","1,4407","1,4447","1,4295","-0,66"
"06.01.2010","1,4413","1,4364","1,4436","1,4282","0,31"
"05.01.2010","1,4369","1,4409","1,4484","1,4346","-0,31"
"04.01.2010","1,4413","1,4325","1,4457","1,4257","0,61"
"01.01.2010","1,4326","1,4328","1,4330","1,4322","0,06"
"31.12.2009","1,4318","1,4339","1,4442","1,4306","-0,12"
"30.12.2009","1,4335","1,4352","1,4364","1,4274","-0,13"
"29.12.2009","1,4354","1,4377","1,4460","1,4332","-0,20"
"28.12.2009","1,4383","1,4376","1,4415","1,4354","-0,10"
"25.12.2009","1,4397","1,4376","1,4436","1,4363","0,15"
"24.12.2009","1,4375","1,4335","1,4419","1,4322","0,34"
"23.12.2009","1,4327","1,4251","1,4367","1,4234","0,54"
"22.12.2009","1,4250","1,4283","1,4333","1,4217","-0,24"
"21.12.2009","1,4284","1,4305","1,4374","1,4267","-0,41"
"18.12.2009","1,4343","1,4339","1,4413","1,4259","-0,01"
"17.12.2009","1,4345","1,4535","1,4537","1,4303","-1,32"
"16.12.2009","1,4537","1,4535","1,4590","1,4503","0,01"
"15.12.2009","1,4536","1,4658","1,4666","1,4504","-0,82"
"14.12.2009","1,4656","1,4625","1,4686","1,4597","0,23"
"11.12.2009","1,4623","1,4733","1,4777","1,4585","-0,76"
"10.12.2009","1,4735","1,4726","1,4762","1,4685","0,05"
"09.12.2009","1,4727","1,4706","1,4785","1,4670","0,19"
"08.12.2009","1,4699","1,4821","1,4867","1,4680","-0,81"
"07.12.2009","1,4819","1,4853","1,4905","1,4756","-0,22"
"04.12.2009","1,4851","1,5050","1,5091","1,4819","-1,45"
"03.12.2009","1,5070","1,5044","1,5143","1,5042","0,16"
"02.12.2009","1,5046","1,5084","1,5111","1,5031","-0,28"
"01.12.2009","1,5088","1,5006","1,5118","1,4970","0,53"
"30.11.2009","1,5009","1,5011","1,5085","1,4964","0,28"
"27.11.2009","1,4967","1,5021","1,5024","1,4828","-0,31"
"26.11.2009","1,5013","1,5132","1,5143","1,4958","-0,84"
"25.11.2009","1,5140","1,4960","1,5145","1,4954","1,20"
"24.11.2009","1,4961","1,4965","1,4990","1,4888","-0,03"
"23.11.2009","1,4966","1,4859","1,5002","1,4832","0,71"
"20.11.2009","1,4861","1,4924","1,4937","1,4798","-0,38"
"19.11.2009","1,4918","1,4962","1,4966","1,4840","-0,31"
"18.11.2009","1,4965","1,4875","1,4991","1,4857","0,66"
"17.11.2009","1,4867","1,4971","1,5000","1,4806","-0,71"
"16.11.2009","1,4973","1,4924","1,5017","1,4880","0,38"
"13.11.2009","1,4917","1,4848","1,4939","1,4826","0,50"
"12.11.2009","1,4843","1,4980","1,5017","1,4820","-0,93"
"11.11.2009","1,4983","1,4985","1,5050","1,4953","0,00"
"10.11.2009","1,4983","1,4996","1,5021","1,4937","-0,07"
"09.11.2009","1,4994","1,4884","1,5021","1,4851","0,98"
"06.11.2009","1,4849","1,4869","1,4915","1,4813","-0,22"
"05.11.2009","1,4881","1,4871","1,4918","1,4808","0,02"
"04.11.2009","1,4878","1,4731","1,4909","1,4701","1,11"
"03.11.2009","1,4715","1,4772","1,4811","1,4624","-0,37"
"02.11.2009","1,4769","1,4713","1,4846","1,4684","0,35"
"30.10.2009","1,4718","1,4835","1,4861","1,4704","-0,78"
"29.10.2009","1,4834","1,4714","1,4859","1,4682","0,83"
"28.10.2009","1,4712","1,4813","1,4843","1,4692","-0,66"
"27.10.2009","1,4809","1,4862","1,4928","1,4770","-0,41"
"26.10.2009","1,4870","1,5000","1,5063","1,4844","-0,89"
"23.10.2009","1,5003","1,5024","1,5063","1,4987","-0,13"
"22.10.2009","1,5023","1,5000","1,5040","1,4943","0,09"
"21.10.2009","1,5010","1,4934","1,5048","1,4888","0,48"
"20.10.2009","1,4939","1,4973","1,4994","1,4882","-0,17"
"19.10.2009","1,4964","1,4893","1,4979","1,4829","0,39"
"16.10.2009","1,4906","1,4945","1,4970","1,4848","-0,26"
"15.10.2009","1,4945","1,4935","1,4968","1,4842","0,13"
"14.10.2009","1,4926","1,4854","1,4948","1,4839","0,45"
"13.10.2009","1,4859","1,4781","1,4878","1,4760","0,58"
"12.10.2009","1,4773","1,4724","1,4815","1,4678","0,29"
"09.10.2009","1,4730","1,4794","1,4798","1,4675","-0,41"
"08.10.2009","1,4790","1,4688","1,4817","1,4680","0,69"
"07.10.2009","1,4688","1,4718","1,4739","1,4652","-0,20"
"06.10.2009","1,4718","1,4648","1,4766","1,4646","0,46"
"05.10.2009","1,4650","1,4592","1,4671","1,4581","0,54"
"02.10.2009","1,4572","1,4534","1,4650","1,4482","0,27"
"01.10.2009","1,4533","1,4638","1,4670","1,4518","-0,70"
"30.09.2009","1,4636","1,4583","1,4674","1,4575","0,35"
"29.09.2009","1,4585","1,4619","1,4646","1,4526","-0,25"
"28.09.2009","1,4621","1,4699","1,4722","1,4560","-0,46"
"25.09.2009","1,4688","1,4664","1,4726","1,4614","0,18"
"24.09.2009","1,4661","1,4710","1,4806","1,4628","-0,48"
"23.09.2009","1,4731","1,4790","1,4844","1,4725","-0,40"
"22.09.2009","1,4790","1,4679","1,4825","1,4677","0,78"
"21.09.2009","1,4675","1,4689","1,4714","1,4607","-0,24"
"18.09.2009","1,4710","1,4744","1,4747","1,4648","-0,20"
"17.09.2009","1,4739","1,4707","1,4768","1,4686","0,18"
"16.09.2009","1,4712","1,4658","1,4738","1,4642","0,35"
